Unnamed: 0,property,expected_verdict,c_file,c_file_abs,yml_path,folder,strat_key,s42_pass,s42_success_at,s42_tokens,s42_time_sec,s42_code,s42_iter_log,s123_pass,s123_success_at,s123_tokens,s123_time_sec,s123_code,s123_iter_log,s999_pass,s999_success_at,s999_tokens,s999_time_sec,s999_code,s999_iter_log,final_prediction,avg_tokens,total_process_time_sec
244,termination,True,c/termination-crafted-lit/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1.c,/workspace/sv-benchmarks/c/termination-crafted-lit/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1.c,c/termination-crafted-lit/LarrazOliverasRodriguez-CarbonellRubio-FMCAD2013-Fig1.yml,termination-crafted-lit,termination_True_termination-crafted-lit,False,-1,24335,244.8,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.57}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.53}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.47}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.57}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.64}]",False,-1,19835,175.99,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 7, ""n_sorries"": 0, ""verify_time_sec"": 0.74}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 7, ""n_sorries"": 0, ""verify_time_sec"": 0.81}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 0.8}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 0.76}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 0.8}]",False,-1,47667,508.09,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 18, ""n_sorries"": 0, ""verify_time_sec"": 0.77}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 18, ""n_sorries"": 0, ""verify_time_sec"": 0.78}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 17, ""n_sorries"": 0, ""verify_time_sec"": 0.75}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 17, ""n_sorries"": 0, ""verify_time_sec"": 0.75}, {""it"": 5, ""extracted"": false, ""pass"": false, ""complete"": false, ""n_errors"": 0, ""n_sorries"": 0, ""verify_time_sec"": 0.0}]",0,30612.3,508.1
50,no-overflow,True,c/recursive/recHanoi01.c,/workspace/sv-benchmarks/c/recursive/recHanoi01.c,c/recursive/recHanoi01.yml,recursive,no-overflow_True_recursive,False,-1,14108,150.93,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 3.67}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.79}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 2, ""n_sorries"": 0, ""verify_time_sec"": 10.07}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 2, ""n_sorries"": 0, ""verify_time_sec"": 3.74}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 2, ""n_sorries"": 0, ""verify_time_sec"": 3.78}]",False,-1,20638,180.81,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 1.14}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 1.16}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 1.07}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 1.11}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 1.13}]",False,-1,24662,266.46,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.79}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.75}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.77}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.74}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.78}]",0,19802.7,266.47
519,unreach-call,False,c/loops/nec20.c,/workspace/sv-benchmarks/c/loops/nec20.c,c/loops/nec20.yml,loops,unreach-call_False_loops,False,-1,32280,330.0,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 7, ""n_sorries"": 0, ""verify_time_sec"": 1.15}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 0.76}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 0.77}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 0.74}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 0.78}]",False,-1,51882,655.5,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 12, ""n_sorries"": 0, ""verify_time_sec"": 0.82}, {""it"": 2, ""extracted"": false, ""pass"": false, ""complete"": false, ""n_errors"": 0, ""n_sorries"": 0, ""verify_time_sec"": 0.0}, {""it"": 3, ""extracted"": false, ""pass"": false, ""complete"": false, ""n_errors"": 0, ""n_sorries"": 0, ""verify_time_sec"": 0.0}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 12, ""n_sorries"": 0, ""verify_time_sec"": 0.78}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 12, ""n_sorries"": 0, ""verify_time_sec"": 0.77}]",False,-1,41137,501.7,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.67}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.67}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 12, ""n_sorries"": 0, ""verify_time_sec"": 0.67}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 12, ""n_sorries"": 0, ""verify_time_sec"": 0.61}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 12, ""n_sorries"": 0, ""verify_time_sec"": 0.61}]",0,41766.3,655.5
58,no-overflow,True,c/loops-crafted-1/watermelon.c,/workspace/sv-benchmarks/c/loops-crafted-1/watermelon.c,c/loops-crafted-1/watermelon.yml,loops-crafted-1,no-overflow_True_loops-crafted-1,False,-1,18381,143.35,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 11, ""n_sorries"": 0, ""verify_time_sec"": 3.51}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 3.59}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.58}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.61}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.67}]",False,-1,16104,134.06,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.5}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.67}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.62}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.56}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.59}]",False,-1,21346,203.19,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.53}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.84}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.82}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.92}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.79}]",0,18610.3,203.2
462,unreach-call,True,c/recursive-simple/fibo_15-1.c,/workspace/sv-benchmarks/c/recursive-simple/fibo_15-1.c,c/recursive-simple/fibo_15-1.yml,recursive-simple,unreach-call_True_recursive-simple,True,3,7535,109.07,"import Mathlib

def fibo : Nat → Nat
| 0 => 0
| 1 => 1
| n + 2 => fibo (n + 1) + fibo n

theorem fibo_15_eq_610 : fibo 15 = 610 := by
  -- Evaluate the function step-by-step
  have h0 : fibo 0 = 0 := rfl
  have h1 : fibo 1 = 1 := rfl
  have h2 : fibo 2 = 1 := by simp [fibo]
  have h3 : fibo 3 = 2 := by simp [fibo]
  have h4 : fibo 4 = 3 := by simp [fibo]
  have h5 : fibo 5 = 5 := by simp [fibo]
  have h6 : fibo 6 = 8 := by simp [fibo]
  have h7 : fibo 7 = 13 := by simp [fibo]
  have h8 : fibo 8 = 21 := by simp [fibo]
  have h9 : fibo 9 = 34 := by simp [fibo]
  have h10 : fibo 10 = 55 := by simp [fibo]
  have h11 : fibo 11 = 89 := by simp [fibo]
  have h12 : fibo 12 = 144 := by simp [fibo]
  have h13 : fibo 13 = 233 := by simp [fibo]
  have h14 : fibo 14 = 377 := by simp [fibo]
  have h15 : fibo 15 = 610 := by simp [fibo]
  exact h15

-- Now, we need to ensure that the error condition is never reached.
-- This means proving that fibo 15 is always equal to 610.
theorem check_property : fibo 15 ≠ 610 → False := by
  intro h
  exact (h (fibo_15_eq_610)).elim

-- The main theorem corresponds to the property CHECK(init(main()), LTL(G ! call(reach_error())))
-- This means we need to show that the error condition is never reached.
theorem main_theorem : True := by
  trivial","[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 3.6}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 2, ""n_sorries"": 0, ""verify_time_sec"": 3.63}, {""it"": 3, ""extracted"": true, ""pass"": true, ""complete"": true, ""n_errors"": 0, ""n_sorries"": 0, ""verify_time_sec"": 3.67}]",False,-1,10366,75.06,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.68}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.6}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 3.56}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.7}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.56}]",False,-1,11991,87.81,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 2, ""n_sorries"": 0, ""verify_time_sec"": 1.15}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 1.11}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 1.15}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 1.08}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 1.12}]",0,9964.0,109.07
671,valid-memsafety,False,c/termination-crafted/NonTermination3-1.c,/workspace/sv-benchmarks/c/termination-crafted/NonTermination3-1.c,c/termination-crafted/NonTermination3-1.yml,termination-crafted,valid-memsafety_False_termination-crafted,False,-1,19589,171.73,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 14, ""n_sorries"": 0, ""verify_time_sec"": 0.68}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 13, ""n_sorries"": 0, ""verify_time_sec"": 0.67}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 13, ""n_sorries"": 0, ""verify_time_sec"": 0.63}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 13, ""n_sorries"": 0, ""verify_time_sec"": 0.64}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 13, ""n_sorries"": 0, ""verify_time_sec"": 0.67}]",False,-1,17535,147.93,,"[{""it"": 1, ""extracted"": false, ""pass"": false, ""complete"": false, ""n_errors"": 0, ""n_sorries"": 0, ""verify_time_sec"": 0.0}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 14, ""n_sorries"": 0, ""verify_time_sec"": 1.26}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 13, ""n_sorries"": 0, ""verify_time_sec"": 1.25}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 1.24}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 1.27}]",False,-1,25536,203.21,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 1, ""verify_time_sec"": 3.53}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 4.02}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 4.07}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 7, ""n_sorries"": 0, ""verify_time_sec"": 4.03}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 4.08}]",0,20886.7,203.22
325,termination,False,c/termination-restricted-15/NO_03.c,/workspace/sv-benchmarks/c/termination-restricted-15/NO_03.c,c/termination-restricted-15/NO_03.yml,termination-restricted-15,termination_False_termination-restricted-15,False,-1,12561,103.25,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 3.66}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 3.49}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 3.6}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 3.56}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 2, ""n_sorries"": 0, ""verify_time_sec"": 3.55}]",False,-1,7209,66.43,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 3.58}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.54}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.54}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.56}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 1, ""n_sorries"": 0, ""verify_time_sec"": 3.67}]",False,-1,14787,131.98,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 3.5}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 5.49}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 5.47}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 5.39}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 5.51}]",0,11519.0,131.98
288,termination,True,c/termination-numeric/rec_counter3.c,/workspace/sv-benchmarks/c/termination-numeric/rec_counter3.c,c/termination-numeric/rec_counter3.yml,termination-numeric,termination_True_termination-numeric,False,-1,17491,155.07,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 3.55}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.55}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.57}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.51}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 6, ""n_sorries"": 0, ""verify_time_sec"": 3.53}]",False,-1,15714,146.68,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.77}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.76}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.77}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.77}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.79}]",False,-1,18706,163.23,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 7, ""n_sorries"": 0, ""verify_time_sec"": 1.45}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 9, ""n_sorries"": 0, ""verify_time_sec"": 1.44}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 1.37}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 1.36}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 1.39}]",0,17303.7,163.23
0,def-behavior,False,c/termination-crafted/Arrays03-ValueRestictsIndex-1.c,/workspace/sv-benchmarks/c/termination-crafted/Arrays03-ValueRestictsIndex-1.c,c/termination-crafted/Arrays03-ValueRestictsIndex-1.yml,termination-crafted,def-behavior_False_termination-crafted,False,-1,27666,258.84,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 18, ""n_sorries"": 0, ""verify_time_sec"": 0.72}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 18, ""n_sorries"": 0, ""verify_time_sec"": 0.65}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 18, ""n_sorries"": 0, ""verify_time_sec"": 0.67}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 18, ""n_sorries"": 0, ""verify_time_sec"": 0.64}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 18, ""n_sorries"": 0, ""verify_time_sec"": 0.66}]",False,-1,34169,571.24,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.66}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.62}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.69}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 10, ""n_sorries"": 0, ""verify_time_sec"": 0.67}, {""it"": 5, ""extracted"": false, ""pass"": false, ""complete"": false, ""n_errors"": 0, ""n_sorries"": 0, ""verify_time_sec"": 0.0}]",False,-1,14093,117.91,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 0.69}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 0.63}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 0.66}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 0.69}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 3, ""n_sorries"": 0, ""verify_time_sec"": 0.64}]",0,25309.3,571.25
349,termination,False,c/termination-bwb/not-03-false.c,/workspace/sv-benchmarks/c/termination-bwb/not-03-false.c,c/termination-bwb/not-03-false.yml,termination-bwb,termination_False_termination-bwb,False,-1,21156,219.14,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 5, ""n_sorries"": 0, ""verify_time_sec"": 3.55}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 3.57}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 3.65}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 2, ""n_sorries"": 0, ""verify_time_sec"": 3.59}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 4, ""n_sorries"": 0, ""verify_time_sec"": 3.55}]",False,-1,29062,273.72,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.73}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.75}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.74}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.76}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 8, ""n_sorries"": 0, ""verify_time_sec"": 0.76}]",False,-1,20219,210.18,,"[{""it"": 1, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 12, ""n_sorries"": 0, ""verify_time_sec"": 0.71}, {""it"": 2, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 11, ""n_sorries"": 0, ""verify_time_sec"": 0.75}, {""it"": 3, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 11, ""n_sorries"": 0, ""verify_time_sec"": 0.76}, {""it"": 4, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 11, ""n_sorries"": 0, ""verify_time_sec"": 0.74}, {""it"": 5, ""extracted"": true, ""pass"": false, ""complete"": false, ""n_errors"": 11, ""n_sorries"": 0, ""verify_time_sec"": 0.76}]",0,23479.0,273.72
